deviation_factor,midpoint
1.31,"(13, 38)"
1.31,"(14, 26)"
1.31,"(14, 38)"
1.31,"(15, 26)"
1.31,"(15, 38)"
1.31,"(16, 26)"
1.31,"(16, 38)"
1.31,"(17, 26)"
1.31,"(17, 38)"
1.31,"(18, 26)"
1.31,"(18, 38)"
1.31,"(19, 26)"
1.31,"(19, 38)"
1.31,"(20, 26)"
1.31,"(20, 38)"
1.31,"(21, 26)"
1.31,"(21, 38)"
1.31,"(22, 26)"
1.31,"(22, 38)"
1.31,"(23, 26)"
1.31,"(23, 38)"
1.31,"(24, 26)"
1.31,"(24, 38)"
1.31,"(25, 26)"
1.31,"(25, 38)"
1.31,"(26, 26)"
1.31,"(26, 38)"
1.31,"(27, 26)"
1.31,"(27, 38)"
1.31,"(28, 26)"
1.31,"(28, 38)"
1.31,"(29, 26)"
1.31,"(29, 38)"
1.31,"(30, 26)"
1.31,"(30, 38)"
1.31,"(31, 26)"
1.31,"(31, 38)"
1.36,"(9, 25)"
1.36,"(9, 39)"
1.36,"(10, 25)"
1.36,"(10, 39)"
1.36,"(11, 25)"
1.36,"(11, 39)"
1.36,"(12, 25)"
1.36,"(12, 39)"
1.36,"(13, 25)"
1.36,"(13, 39)"
1.36,"(14, 25)"
1.36,"(14, 39)"
1.36,"(15, 25)"
1.36,"(15, 39)"
1.36,"(16, 25)"
1.36,"(16, 39)"
1.36,"(17, 25)"
1.36,"(17, 39)"
1.36,"(18, 25)"
1.36,"(18, 39)"
1.36,"(19, 25)"
1.36,"(19, 39)"
1.36,"(20, 25)"
1.36,"(20, 39)"
1.36,"(21, 25)"
1.36,"(21, 39)"
1.36,"(22, 25)"
1.36,"(22, 39)"
1.36,"(23, 25)"
1.36,"(23, 39)"
1.36,"(24, 25)"
1.36,"(24, 39)"
1.36,"(25, 25)"
1.36,"(25, 39)"
1.36,"(26, 25)"
1.36,"(26, 39)"
1.36,"(27, 25)"
1.36,"(27, 39)"
1.36,"(28, 25)"
1.36,"(28, 39)"
1.36,"(29, 25)"
1.36,"(29, 39)"
1.36,"(30, 25)"
1.36,"(30, 39)"
1.36,"(31, 25)"
1.36,"(31, 39)"
1.41,"(9, 24)"
1.41,"(10, 24)"
1.41,"(11, 24)"
1.41,"(12, 24)"
1.41,"(13, 24)"
1.41,"(14, 24)"
1.41,"(15, 24)"
1.41,"(16, 24)"
1.41,"(17, 24)"
1.41,"(18, 24)"
1.41,"(19, 24)"
1.41,"(20, 24)"
1.41,"(21, 24)"
1.41,"(22, 24)"
1.41,"(23, 24)"
1.41,"(24, 24)"
1.41,"(25, 24)"
1.41,"(26, 24)"
1.41,"(27, 24)"
1.41,"(28, 24)"
1.41,"(29, 24)"
1.41,"(30, 24)"
1.41,"(31, 24)"
1.46,"(9, 23)"
1.46,"(10, 23)"
1.46,"(11, 23)"
1.46,"(12, 23)"
1.46,"(13, 23)"
1.46,"(14, 23)"
1.46,"(15, 23)"
1.46,"(16, 23)"
1.46,"(17, 23)"
1.46,"(18, 23)"
1.46,"(19, 23)"
1.46,"(20, 23)"
1.46,"(21, 23)"
1.46,"(22, 23)"
1.46,"(23, 23)"
1.46,"(24, 23)"
1.46,"(25, 23)"
1.46,"(26, 23)"
1.46,"(27, 23)"
1.46,"(28, 23)"
1.46,"(29, 23)"
1.46,"(30, 23)"
1.46,"(31, 23)"
1.51,"(9, 22)"
1.51,"(10, 22)"
1.51,"(11, 22)"
1.51,"(12, 22)"
1.51,"(13, 22)"
1.51,"(14, 22)"
1.51,"(15, 22)"
1.51,"(16, 22)"
1.51,"(17, 22)"
1.51,"(18, 22)"
1.51,"(19, 22)"
1.51,"(20, 22)"
1.51,"(21, 22)"
1.51,"(22, 22)"
1.51,"(23, 22)"
1.51,"(24, 22)"
1.51,"(25, 22)"
1.51,"(26, 22)"
1.51,"(27, 22)"
1.51,"(28, 22)"
1.51,"(29, 22)"
1.51,"(30, 22)"
1.51,"(31, 22)"
1.56,"(9, 21)"
1.56,"(10, 21)"
1.56,"(11, 21)"
1.56,"(12, 21)"
1.56,"(13, 21)"
1.56,"(14, 21)"
1.56,"(15, 21)"
1.56,"(16, 21)"
1.56,"(17, 21)"
1.56,"(18, 21)"
1.56,"(19, 21)"
1.56,"(20, 21)"
1.56,"(21, 21)"
1.56,"(22, 21)"
1.56,"(23, 21)"
1.56,"(24, 21)"
1.56,"(25, 21)"
1.56,"(26, 21)"
1.56,"(27, 21)"
1.56,"(28, 21)"
1.56,"(29, 21)"
1.56,"(30, 21)"
1.56,"(31, 21)"
1.62,"(9, 20)"
1.62,"(10, 20)"
1.62,"(11, 20)"
1.62,"(12, 20)"
1.62,"(13, 20)"
1.62,"(14, 20)"
1.62,"(15, 20)"
1.62,"(16, 20)"
1.62,"(17, 20)"
1.62,"(18, 20)"
1.62,"(19, 20)"
1.62,"(20, 20)"
1.62,"(21, 20)"
1.62,"(22, 20)"
1.62,"(23, 20)"
1.62,"(24, 20)"
1.62,"(25, 20)"
1.62,"(26, 20)"
1.62,"(27, 20)"
1.62,"(28, 20)"
1.62,"(29, 20)"
1.62,"(30, 20)"
1.62,"(31, 20)"
1.67,"(9, 19)"
1.67,"(10, 19)"
1.67,"(11, 19)"
1.67,"(12, 19)"
1.67,"(13, 19)"
1.67,"(14, 19)"
1.67,"(15, 19)"
1.67,"(16, 19)"
1.67,"(17, 19)"
1.67,"(18, 19)"
1.67,"(19, 19)"
1.67,"(20, 19)"
1.67,"(21, 19)"
1.67,"(22, 19)"
1.67,"(23, 19)"
1.67,"(24, 19)"
1.67,"(25, 19)"
1.67,"(26, 19)"
1.67,"(27, 19)"
1.67,"(28, 19)"
1.67,"(29, 19)"
1.67,"(30, 19)"
1.67,"(31, 19)"
