deviation_factor,midpoint
1.36,"(12, 33)"
1.36,"(13, 19)"
1.36,"(13, 33)"
1.36,"(14, 19)"
1.36,"(14, 33)"
1.36,"(15, 19)"
1.36,"(15, 33)"
1.36,"(16, 19)"
1.36,"(16, 33)"
1.36,"(17, 19)"
1.36,"(17, 33)"
1.36,"(18, 19)"
1.36,"(18, 33)"
1.36,"(19, 19)"
1.36,"(19, 33)"
1.36,"(20, 19)"
1.36,"(20, 33)"
1.36,"(21, 19)"
1.36,"(21, 33)"
1.36,"(22, 19)"
1.36,"(22, 33)"
1.36,"(23, 19)"
1.36,"(23, 33)"
1.36,"(24, 19)"
1.36,"(24, 33)"
1.36,"(25, 19)"
1.36,"(25, 33)"
1.36,"(26, 19)"
1.36,"(26, 33)"
1.36,"(27, 19)"
1.36,"(27, 33)"
1.36,"(28, 19)"
1.36,"(28, 33)"
1.36,"(29, 19)"
1.36,"(29, 33)"
1.36,"(30, 19)"
1.36,"(30, 33)"
1.36,"(31, 19)"
1.36,"(31, 33)"
1.41,"(9, 18)"
1.41,"(9, 34)"
1.41,"(10, 18)"
1.41,"(10, 34)"
1.41,"(11, 18)"
1.41,"(11, 34)"
1.41,"(12, 18)"
1.41,"(12, 34)"
1.41,"(13, 18)"
1.41,"(13, 34)"
1.41,"(14, 18)"
1.41,"(14, 34)"
1.41,"(15, 18)"
1.41,"(15, 34)"
1.41,"(16, 18)"
1.41,"(16, 34)"
1.41,"(17, 18)"
1.41,"(17, 34)"
1.41,"(18, 18)"
1.41,"(18, 34)"
1.41,"(19, 18)"
1.41,"(19, 34)"
1.41,"(20, 18)"
1.41,"(20, 34)"
1.41,"(21, 18)"
1.41,"(21, 34)"
1.41,"(22, 18)"
1.41,"(22, 34)"
1.41,"(23, 18)"
1.41,"(23, 34)"
1.41,"(24, 18)"
1.41,"(24, 34)"
1.41,"(25, 18)"
1.41,"(25, 34)"
1.41,"(26, 18)"
1.41,"(26, 34)"
1.41,"(27, 18)"
1.41,"(27, 34)"
1.41,"(28, 18)"
1.41,"(28, 34)"
1.41,"(29, 18)"
1.41,"(29, 34)"
1.41,"(30, 18)"
1.41,"(30, 34)"
1.41,"(31, 18)"
1.41,"(31, 34)"
1.46,"(9, 17)"
1.46,"(9, 35)"
1.46,"(10, 17)"
1.46,"(10, 35)"
1.46,"(11, 17)"
1.46,"(11, 35)"
1.46,"(12, 17)"
1.46,"(12, 35)"
1.46,"(13, 17)"
1.46,"(13, 35)"
1.46,"(14, 17)"
1.46,"(14, 35)"
1.46,"(15, 17)"
1.46,"(15, 35)"
1.46,"(16, 17)"
1.46,"(16, 35)"
1.46,"(17, 17)"
1.46,"(17, 35)"
1.46,"(18, 17)"
1.46,"(18, 35)"
1.46,"(19, 17)"
1.46,"(19, 35)"
1.46,"(20, 17)"
1.46,"(20, 35)"
1.46,"(21, 17)"
1.46,"(21, 35)"
1.46,"(22, 17)"
1.46,"(22, 35)"
1.46,"(23, 17)"
1.46,"(23, 35)"
1.46,"(24, 17)"
1.46,"(24, 35)"
1.46,"(25, 17)"
1.46,"(25, 35)"
1.46,"(26, 17)"
1.46,"(26, 35)"
1.46,"(27, 17)"
1.46,"(27, 35)"
1.46,"(28, 17)"
1.46,"(28, 35)"
1.46,"(29, 17)"
1.46,"(29, 35)"
1.46,"(30, 17)"
1.46,"(30, 35)"
1.46,"(31, 17)"
1.46,"(31, 35)"
1.51,"(9, 16)"
1.51,"(9, 36)"
1.51,"(10, 16)"
1.51,"(10, 36)"
1.51,"(11, 16)"
1.51,"(11, 36)"
1.51,"(12, 16)"
1.51,"(12, 36)"
1.51,"(13, 16)"
1.51,"(13, 36)"
1.51,"(14, 16)"
1.51,"(14, 36)"
1.51,"(15, 16)"
1.51,"(15, 36)"
1.51,"(16, 16)"
1.51,"(16, 36)"
1.51,"(17, 16)"
1.51,"(17, 36)"
1.51,"(18, 16)"
1.51,"(18, 36)"
1.51,"(19, 16)"
1.51,"(19, 36)"
1.51,"(20, 16)"
1.51,"(20, 36)"
1.51,"(21, 16)"
1.51,"(21, 36)"
1.51,"(22, 16)"
1.51,"(22, 36)"
1.51,"(23, 16)"
1.51,"(23, 36)"
1.51,"(24, 16)"
1.51,"(24, 36)"
1.51,"(25, 16)"
1.51,"(25, 36)"
1.51,"(26, 16)"
1.51,"(26, 36)"
1.51,"(27, 16)"
1.51,"(27, 36)"
1.51,"(28, 16)"
1.51,"(28, 36)"
1.51,"(29, 16)"
1.51,"(29, 36)"
1.51,"(30, 16)"
1.51,"(30, 36)"
1.51,"(31, 16)"
1.51,"(31, 36)"
1.56,"(9, 15)"
1.56,"(9, 37)"
1.56,"(10, 15)"
1.56,"(10, 37)"
1.56,"(11, 15)"
1.56,"(11, 37)"
1.56,"(12, 15)"
1.56,"(12, 37)"
1.56,"(13, 15)"
1.56,"(13, 37)"
1.56,"(14, 15)"
1.56,"(14, 37)"
1.56,"(15, 15)"
1.56,"(15, 37)"
1.56,"(16, 15)"
1.56,"(16, 37)"
1.56,"(17, 15)"
1.56,"(17, 37)"
1.56,"(18, 15)"
1.56,"(18, 37)"
1.56,"(19, 15)"
1.56,"(19, 37)"
1.56,"(20, 15)"
1.56,"(20, 37)"
1.56,"(21, 15)"
1.56,"(21, 37)"
1.56,"(22, 15)"
1.56,"(22, 37)"
1.56,"(23, 15)"
1.56,"(23, 37)"
1.56,"(24, 15)"
1.56,"(24, 37)"
1.56,"(25, 15)"
1.56,"(25, 37)"
1.56,"(26, 15)"
1.56,"(26, 37)"
1.56,"(27, 15)"
1.56,"(27, 37)"
1.56,"(28, 15)"
1.56,"(28, 37)"
1.56,"(29, 15)"
1.56,"(29, 37)"
1.56,"(30, 15)"
1.56,"(30, 37)"
1.56,"(31, 15)"
1.56,"(31, 37)"
1.62,"(9, 14)"
1.62,"(9, 38)"
1.62,"(10, 14)"
1.62,"(10, 38)"
1.62,"(11, 14)"
1.62,"(11, 38)"
1.62,"(12, 14)"
1.62,"(12, 38)"
1.62,"(13, 14)"
1.62,"(13, 38)"
1.62,"(14, 14)"
1.62,"(14, 38)"
1.62,"(15, 14)"
1.62,"(15, 38)"
1.62,"(16, 14)"
1.62,"(16, 38)"
1.62,"(17, 14)"
1.62,"(17, 38)"
1.62,"(18, 14)"
1.62,"(18, 38)"
1.62,"(19, 14)"
1.62,"(19, 38)"
1.62,"(20, 14)"
1.62,"(20, 38)"
1.62,"(21, 14)"
1.62,"(21, 38)"
1.62,"(22, 14)"
1.62,"(22, 38)"
1.62,"(23, 14)"
1.62,"(23, 38)"
1.62,"(24, 14)"
1.62,"(24, 38)"
1.62,"(25, 14)"
1.62,"(25, 38)"
1.62,"(26, 14)"
1.62,"(26, 38)"
1.62,"(27, 14)"
1.62,"(27, 38)"
1.62,"(28, 14)"
1.62,"(28, 38)"
1.62,"(29, 14)"
1.62,"(29, 38)"
1.62,"(30, 14)"
1.62,"(30, 38)"
1.62,"(31, 14)"
1.62,"(31, 38)"
1.67,"(9, 13)"
1.67,"(9, 39)"
1.67,"(10, 13)"
1.67,"(10, 39)"
1.67,"(11, 13)"
1.67,"(11, 39)"
1.67,"(12, 13)"
1.67,"(12, 39)"
1.67,"(13, 13)"
1.67,"(13, 39)"
1.67,"(14, 13)"
1.67,"(14, 39)"
1.67,"(15, 13)"
1.67,"(15, 39)"
1.67,"(16, 13)"
1.67,"(16, 39)"
1.67,"(17, 13)"
1.67,"(17, 39)"
1.67,"(18, 13)"
1.67,"(18, 39)"
1.67,"(19, 13)"
1.67,"(19, 39)"
1.67,"(20, 13)"
1.67,"(20, 39)"
1.67,"(21, 13)"
1.67,"(21, 39)"
1.67,"(22, 13)"
1.67,"(22, 39)"
1.67,"(23, 13)"
1.67,"(23, 39)"
1.67,"(24, 13)"
1.67,"(24, 39)"
1.67,"(25, 13)"
1.67,"(25, 39)"
1.67,"(26, 13)"
1.67,"(26, 39)"
1.67,"(27, 13)"
1.67,"(27, 39)"
1.67,"(28, 13)"
1.67,"(28, 39)"
1.67,"(29, 13)"
1.67,"(29, 39)"
1.67,"(30, 13)"
1.67,"(30, 39)"
1.67,"(31, 13)"
1.67,"(31, 39)"
